05,FONTE,TÍTULO,CATEGORIA,MUNICÍPIO,BAIRRO,REGIÃO - ZONA,LINK,OPERADOR,Coluna 1,Coluna 2
20/09/2025,VIU,Ocorrência de tiroteio em andamento na Rua Dr. March. Região deve ser evitada.,Tiroteio,Niterói,Tenente Jardim,Niterói,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
20/09/2025,VIU,"Ocorrência com vítima em Campo Grande, perto da Brastêmpera. Trânsito interrompido.",Acidente de Trânsito,Campo Grande,Campo Grande,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
21/09/2025,COR X,"Para a realização da 'Meia Maratona da Reserva Night Run' na noite deste sábado (20/09), a Avenida Lúcio Costa está interditada no sentido Barra entre a avenida Gilka Machado e a avenida Pedro Moura.",Interdições programadas,Rio de Janeiro,Recreio dos Bandeirantes,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
21/09/2025,OTT,"Disparos relatados na Comunidade Dois Irmãos, em Curicica. Evite a região e redondezas.",Tiroteio,Rio de Janeiro,Curicica,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
21/09/2025,OTT,Disparos efetuados nas proximidades de Barros Filho. Evite a localidade e redondezas.	,Tiroteio,Rio de Janeiro,Barros Filho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
21/09/2025,OTT,Disparos relatados nas proximidades de Padre Miguel. Atenção na localidade.,Tiroteio,Rio de Janeiro,Padre Miguel,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
21/09/2025,VIU,"Disparos foram efetuados nas proximidades do bairro São Simão, em Queimados. Cuidado na região.	",Tiroteio,Rio de Janeiro,São Simao,Queimados,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
21/09/2025,X,"Um acidente envolvendo uma motocicleta e dois carros na Rua Goiás, em Quintino Bocaiuva. Cautela na localidade.",Acidente de Trânsito,Rio de Janeiro,Quintino Bocaiúva,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
21/09/2025,VIU,"Disparos foram ouvidos nas proximidades do Morro do Juramento, em Vicente de Carvalho. Evite a localidade        ",Tiroteio,Rio de Janeiro,Vicente de Carvalho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
21/09/2025,VIU,Tiros na Cidade de Deus. Atenção na região.        ,Tiroteio,Rio de Janeiro,Cidade de Deus,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
21/09/2025,OTT,"Disparos foram ouvidos nas imediações da Comunidade Morro da Congonha, em Madureira. Atenção ao transitar pelo local e, se possível, evite a região.        ",Tiroteio,Rio de Janeiro,Madureira,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
21/09/2025,VIU,"Relato de disparos nas proximidades do Morro do Chapadão, em Anchieta. Evite a região        ",Tiroteio,Rio de Janeiro,Anchieta,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
21/09/2025,OTT,"Há relatos de alguns tiros sendo ouvidos na Rua Vilela Tavares, evite essa região enquanto permanecer hostil.        ",Tiroteio,Rio de Janeiro,Méier,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
21/09/2025,VIU,"Muitos Tiros estão sendo ouvidos na Rua Maria Amália. Se for possível, afasta-se desse local para sua segurança.        ",Tiroteio,Rio de Janeiro,Tijuca,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
21/09/2025,COR X,"INTERDIÇÕES NO ENTORNO DO MARACANÃ. Ás 14h30 começam as interdições no entorno do Maracanã para a partida entre Flamengo e Vasco, às 17h30, pelo Campeonato Brasileiro. Saiba mais:        ",Interdições programadas,Rio de Janeiro,Maracanã,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
22/09/2025,OTT,Disparos de arma de fogo registrados na Morro Campinho. Evitem circular pela área.	,Tiroteio,Rio de Janeiro,Madureira,,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,OTT,Pessoas em fuga após arrastão na Avenida Nossa Sra. de Copacabana. não circule por essa região.,Roubo a Transeunte,Rio de Janeiro,Copacabana,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,VIU,Tiros ouvidos próximo a Avenida João Ribeiro. Procure abrigo e não circule.,Tiroteio,Rio de Janeiro,Tomás Coelho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,X,"Ocorrência de roubo em grupo na Avenida Venceslau Brás, mantenha-se em local seguro e comunique à Polícia.",Roubo a Transeunte,Rio de Janeiro,Botafogo,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,VIU,Atenção: troca de tiros em andamento na Rua Orsina da Fonseca Evite a área imediatamente.	,Tiroteio,Duque de Caxias,Duque de Caxias,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,VIU,"As ruas Pirangi, Drumond e André Azevedo vão passar por interdições para serviços de pavimentação até o dia 18 de outubro. Os bloqueios serão realizados entre 7h e 17h.",Interdições programadas,Rio de Janeiro,Olaria,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,OTT,"Arrastão na região de Laranjeiras, no Viaduto Eng. Noronha, não enfrente os criminosos; priorize sua segurança.	",Roubo a Transeunte,Rio de Janeiro,Laranjeiras,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,VIU,Confronto armado na Rua Lancastre. Moradores devem permanecer em local seguro.	,Tiroteio,Rio de Janeiro,Cascadura,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,OTT,Acidente com vítimas na Avenida Alfred Agache. Evite a área.	,Acidente de Trânsito,Rio de Janeiro,Centro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,VIU,"Acidente grave próximo a Rua Pacheco Leão, trânsito interrompido, evite essa região.",Acidente de Trânsito,Rio de Janeiro,Jardim Botânico,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,COR X,"Tiros próximos a Avenida Min. Edgard Romero, na comunidade do Cajueiro. evite essa área.",Tiroteio,Rio de Janeiro,Madureira,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,COR X,"Acidente de Trânsito. Rod. Niterói-Manilha, Porto do Rosa, São Gonçalo.",Acidente de Trânsito,São Gonçalo,Porto do Rosa,Rio de Janeiro Metropolitan Area,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,COR X,Acidente de Trânsito. Rod. Pres.Dutra. Pavuna,Acidente de Trânsito,Rio de Janeiro,Pavuna,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,COR-RJ,Alerta Geral - Temporal,Alertas Climáticos,Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,COR X,"Avenida Brasil,sentido Zona Oeste.Acidente causa grande congestionamento na via.",Acidente de Trânsito,Rio de Janeiro,Caju,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,COR X,"Uma faixa do viaduto Saint Hilaire está interditada devido a um acidente envolvendo carro e moto, sentido centro. CET-RJ no local.",Acidente de Trânsito,Rio de Janeiro,Lagoa,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,Globo,Incêndio em Vegetação Turiaçu - Zona Norte,Incêndios Acidentais e causados,Rio de Janeiro,Turiaçú,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,Whatsapp,"Grupos de mensagem relatam Operação Policial em andamento dentro da comunidade Dois Irmãos, em Curicica. Evite a região.",Operações policiais,Rio de Janeiro,Curicica,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
22/09/2025,COR X,"Av das Américas, direction Santa Cruz. Accident causes major congestion on the road.",Acidente de Trânsito,Rio de Janeiro,Recreio dos Bandeirantes,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
23/09/2025,OTT,"Disparos relatados na região da Maré, aproximadamente na Comunidade da Nova Holanda. Cuidado nas proximidades.	",Tiroteio,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
23/09/2025,OTT,"Disparos relatados na Comunidade do Parque união, em Del Castilho. Evite a localidade.	",Tiroteio,Rio de Janeiro,Del Castilho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
23/09/2025,VIU,"Disparos foram registrados nas imediações da Rua Barão do Bom Retiro, no Engenho Novo. Cautela nas proximidades.",Tiroteio,Rio de Janeiro,Engenho Novo,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
23/09/2025,VIU,"Relatos de disparos nas imediações da Rua da Amendoeira, em Itanhangá. Evite a localidade.	",Tiroteio,Rio de Janeiro,Itanhangá,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
23/09/2025,VIU,"Policiais militares com apoio do BOPE realizam uma ação na Comunidade Gardênia Azul, em Jacarepaguá. Evite as redondezas.	",Operações policiais,Rio de Janeiro,Gardênia Azul,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
23/09/2025,VIU,"Operação policial no Morro do Congonhas, Madureira. Evite a região.        ",Operações policiais,Rio de Janeiro,Madureira,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,OTT,Operação Policial na Comunidade da Kelson. Evite essa região.        ,Operações policiais,Rio de Janeiro,Penha Circular,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,VIU,"Tiros no Morro dos Macacos, em Vila Isabel. Evite o túnel Noel Rosa.        ",Tiroteio,Rio de Janeiro,Vila Isabel,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,OTT,"Disparos foram ouvidos de forma intensa na Estrada de Botafogo, em Costa Barros. Cuidado na região.        ",Tiroteio,Rio de Janeiro,Costa Barros,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,VIU,"Intenso tiroteio reportado nas imediações do Complexo da Pedreira, bairro da Pavuna. Evite as proximidades        ",Tiroteio,Rio de Janeiro,Pavuna,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,Balanço Geral,"Operação policial em andamento no Complexo da Pedreira. Muitos tiros já foram escutados por residentes do local, evite essa região.        ",Operações policiais,Rio de Janeiro,Pavuna,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,VIU,"Tiroteio reportado nas imediações da Praça Jauru, na Taquara. Evite a localidade        ",Tiroteio,Rio de Janeiro,Taquara,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,VIU,Tiros ouvidos no Morro do Juramento. deve-se evitar a região.        ,Tiroteio,Rio de Janeiro,Vicente de Carvalho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,OTT,"Favela Nova Aurora ,altura Praça Jauru. Troca de Tiros Evite a região.        ",Tiroteio,Rio de Janeiro,Taquara,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,VIU,Agentes da Polícia militar realizam operação no complexo da Pedreira em Costa Barros. Evite a região.        ,Operações policiais,Rio de Janeiro,Costa Barros,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,Arteris Flu,"Acidente no km 313,7 da BR-101/RJ, em São Gonçalo, interdita duas faixas na pista sentido Espírito Santo. Fila de 5 quilômetros. Evite essa rota.        ",Interdição por ocorrência,São Gonçalo,Gradim,São Gonçalo,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,Ecovias Ponte,"Acidente envolvendo veículo de passeio e motocicleta na Reta do Cais, sentido Rio de Janeiro. 02 faixas interditadas. Evite essa rota.        ",Interdição por ocorrência,Niterói,Niterói,Niterói,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,COR X,"O bairro Maracanã, Zona Norte, terá esquema especial de trânsito para o jogo Fluminense-Lanús. Previsao de início às 21h30, o estacionamento será proibido e as interdições começam a partir de 18h30        ",Interdições programadas,Rio de Janeiro,Maracanã,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
23/09/2025,VIU,"Muitos disparos estão sendo ouvidos nas imediações do Morro do Juramento, em Vicente de Carvalho. Se for possível, afasta-se desse local para sua segurança.",Tiroteio,Rio de Janeiro,Vicente de Carvalho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/09/2025,VIU,"Uma faixa da avenida ocupada, na altura da rua Almirante Mariath, devido a um acidente envolvendo carro e ônibus. Trânsito intenso na região, evite a região",Acidente de Trânsito,Rio de Janeiro,Caju,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/09/2025,VIU,Moradores informam disparos nas proximidades do bairro da Penha. Evite a região,Tiroteio,Rio de Janeiro,Penha,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/09/2025,VIU,"A via está parcialmente ocupada, na altura do Quality Shopping, enquanto Corpo de Bombeiros atua no combate a incêndio numa fiação. Atenção na região",Incêndios Acidentais e causados,Rio de Janeiro,Freguesia,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/09/2025,VIU,"Disparos reportados nas imediações do Morro dos Macacos, em Vila Isabel. Evite a região",Tiroteio,Rio de Janeiro,Vila Isabel,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/09/2025,VIU,"Disparos reportados nas proximidades do Morro da Muzema, no Itanhangá. Evite a região",Tiroteio,Rio de Janeiro,Itanhangá,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
23/09/2025,VIU,"Disparos reportados nas imediações da Comunidade Malvina, em Irajá. Evite a região",Tiroteio,Rio de Janeiro,Irajá,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
24/09/2025,VIU,"Moradores informam disparos nas proximidades da Comunidade Terra Nostra, no Complexo do Chapadão, em Costa Barros. Evite a região",Tiroteio,Rio de Janeiro,Costa Barros,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
24/09/2025,VIU,"Disparos foram ouvidos nas proximidades da Metral, localidade na Comunidade Vila Kennedy, em Bangu. Evite a região",Tiroteio,Rio de Janeiro,Bangu,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
24/09/2025,VIU,"Moradores reportam disparos nas proximidades da Rua Cupertino, em Quintino Bocaiúva. Evite a região",Tiroteio,Rio de Janeiro,Quintino Bocaiúva,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,,,
24/09/2025,COR X,"Há uma operação policial no Morro do Boogie Woogie, na Ilha do Governador. Evite a região.",Operações policiais,Rio de Janeiro,Ilha do Governador,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,,,
24/09/2025,COR X,Manifestação em frente ao SMS – Emergência Psiquiátrica – Instituto Municipal Philippe Pinel. Trânsito com pequena retenção parcial.,Atos programados (manifestações),Rio de Janeiro,Botafogo,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,,,
24/09/2025,COR X,"Jacarepaguá,Comunidade Dois Irmãos.Ocorrência Policial Evite a região.",Tiroteio,Rio de Janeiro,Curicica,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,,,
25/09/2025,COR X,"Uma faixa da pista lateral está ocupada, na altura do Riocentro, devido a um acidente envolvendo dois carros, no sentido Recreio.	",Interdições programadas,Rio de Janeiro,Barra Olímpica,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
25/09/2025,VIU,"Uma operação policial, ainda está em andamento na Comunidade da Vila Kennedy. Evite as redondezas do local.	",Operações policiais,Rio de Janeiro,Vila Kennedy,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
25/09/2025,COR X,"O COR RIO informa que uma operação especial de trânsito foi organizada pela CET-Rio, marcado para esta quarta-feira (24/09), às 19h30, no estádio São Januário, em Vasco da Gama. mais informações.	",Interdições programadas,Rio de Janeiro,Vasco da Gama,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
25/09/2025,VIU,"Tiros ouvidos em Vila Isabel, proveniente do morro dos Macacos, nas proximidades da Rua Souza Franco. Atenção na região.	",Tiroteio,Rio de Janeiro,Vila Isabel,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
25/09/2025,VIU,Disparos ocorreram nas proximidades do bairro de Del Castilho. Cuidado no entorno.	,Tiroteio,Rio de Janeiro,Del Castilho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
25/09/2025,VIU,"Moradores relatam muitos disparos nas imediações da Comunidade Caixa d'água, no Jardim José Bonifácio, São João de Meriti. Cuidado na região.	",Tiroteio,Rio de Janeiro,Jardim Jose Bonifacio,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
